|clean_text|polarity|sentiment|created_at|id_str|user_location|screen_name|retweet_count|topic|followers
1242|RT Anticorrupci n desvela 25 a os de Espa a pagando sobornos en la venta de armas a Arabia Saud 220 millones regalado|0.0|neutral|2020-01-09 23:14:08|1215411463910842369||CletisVandamme|130|hipoteca|0
1243|gt Esta grabado con hipoteca no existe mejor derecho que el mio que esta en primer lugar Y es|0.0|neutral|2020-01-09 23:13:58|1215411421091172352|Guatemala|cehsm3|0|hipoteca|0
1244|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 23:13:36|1215411329068142592||juanjotuitea|998|hipoteca|0
1245|Este hombre es un sin vivir La hipoteca le va a costar pagarla|0.0|neutral|2020-01-09 23:12:10|1215410965329608705||rosapablo45|0|hipoteca|0
1246|Hombreeeee es que hay que pagar la hipoteca|0.0|neutral|2020-01-09 23:11:18|1215410748865830920|Un pasito por delante.|faketerrias|0|hipoteca|0
1247|RT El sistema educativo est dise ado para que te mantengas en la clase media despu s de casi 20 a os de formaci n acad mic|0.0|neutral|2020-01-09 23:10:34|1215410564530417664|Las Palmas de Gran Canaria|gestionlibertad|38|hipoteca|0
1248|RT Revisen y actualicen sus p lizas de seguro Cuando Mar a vi demasiados horrores en p lizas colocadas x bancos en casas c|0.0|neutral|2020-01-09 23:10:15|1215410483668406277|Puerto Rico|guavadulce|3|hipoteca|0
1249|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 23:10:06|1215410449082089474|Castilla - Planeta Tierra|MMDani17|998|hipoteca|0
1250|RT vuelve a pasarme la comisi n de mantenimiento 42 por una cuenta QUE OBLIGAN A ABRIR para pagar las letras d|0.0|neutral|2020-01-09 23:09:50|1215410379754557445|Madrid|mariteremoto|49|hipoteca|0
1251|RT rsa Montero El casoplon no les cost 600 000 ni de co a eso vale un piso en una buena|0.0|neutral|2020-01-09 23:08:23|1215410014204125185|En un lugar de la Mancha...|MaryJones_26|1|hipoteca|0
1252|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 23:06:24|1215409514448637952|jaja|MariusTheRoman|998|hipoteca|0
1253|Departamento remodelado listo para habitarlo Sin hipoteca Gastos de mantenimiento 25 soles Cuenta con medido|0.0|neutral|2020-01-09 23:06:01|1215409420571697153||guadalupepoma|0|hipoteca|0
1254|RT Muy oportuno rescate maldita hemeroteca y seg n las informaciones que circularon y|0.0|neutral|2020-01-09 23:05:39|1215409327634370561||MeLlamoLonegan|25|hipoteca|0
1255|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 23:05:03|1215409174231777280|Fuenla, Comuna de Madrid|alvaro_fuenla01|998|hipoteca|0
1256|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 23:01:27|1215408272305545216|51.621454,-3.943589|kCo360|998|hipoteca|0
1257|Yo le explico a uno que Irene Montero con 5 SMI que dice que gana no puede pagar la mitad de lo amortiz|0.0|neutral|2020-01-09 23:00:46|1215408096916508672|Madrid|QSiLabuelaFuma|0|hipoteca|0
1258|No hay manera ya envi la solicitud de cita y nada Buscare mi hipoteca en otro Banco|0.0|neutral|2020-01-09 23:00:15|1215407967190822912||rockefeller8420|0|hipoteca|0
1259|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:59:26|1215407760860491777||CafeOle_LR|998|hipoteca|0
1260|Nose hipoteca tu casa y te compras un xiaomi no estan dif cil XDDDD|0.0|neutral|2020-01-09 22:57:36|1215407300158152705|PAPOPE|illosoyimbecil|0|hipoteca|0
1261|RT Anticorrupci n desvela 25 a os de Espa a pagando sobornos en la venta de armas a Arabia Saud 220 millones regalado|0.0|neutral|2020-01-09 22:56:51|1215407113436041218||ymurgui_ortiz|130|hipoteca|0
1262|RT Repasando emails y buscando datos encuentro email de Edu de BCN record ndonos que en 2019 paramos 243 desahucios 17 ab|0.0|neutral|2020-01-09 22:56:44|1215407084629565444||IsaClar1|38|hipoteca|0
1263|Es de co a que esta gente vaya dando lecciones por la vida Porque no solo tienen un chalet de m s de un|0.0|neutral|2020-01-09 22:56:36|1215407049472954368||54Izan|0|hipoteca|0
1264|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:56:08|1215406934339334145|L'Hospitalet de Llobregat|MA1596|998|hipoteca|0
1265|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:55:20|1215406732534525952|Mandril|CAPTAIN_BORDURE|998|hipoteca|0
1266|RT Cari entonces ya somos casta S cari s Cinco a os nos ha costao Ya tenemos el casopl n de m s de medio mill|0.0|neutral|2020-01-09 22:54:52|1215406615181971456|Triana 💃|carterpillar82|399|hipoteca|0
1267|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:54:52|1215406614489989120||Diana82762006|998|hipoteca|0
1268|Pero sin hipoteca|0.0|neutral|2020-01-09 22:54:26|1215406502711906306||Jaksbafx|0|hipoteca|0
1269|RT Anticorrupci n desvela 25 a os de Espa a pagando sobornos en la venta de armas a Arabia Saud 220 millones regalado|0.0|neutral|2020-01-09 22:53:33|1215406280942194688||luiszu2101|130|hipoteca|0
1270|Klimu Calcula el incremento sin contar la herencia teniendo en cuenta los ahorros pre|0.0|neutral|2020-01-09 22:53:11|1215406190357815296|Madrid|QSiLabuelaFuma|0|hipoteca|0
1271|Ahora pillo lo tuyo Tienes que pagar la hipoteca y el credito que tienes|0.0|neutral|2020-01-09 22:51:51|1215405853026783233||mecao1|0|hipoteca|0
1272|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:51:45|1215405829370908672||pigpepa58|998|hipoteca|0
1273|le decia que sus hombros eran lindos y ella nunca los mostr y a su esposo le habl de la hipoteca que tenia y el f|0.0|neutral|2020-01-09 22:51:31|1215405770197622786||luv4didi|0|hipoteca|0
1274|RT Con el creciente conflicto entre EEUU e Ir n que es lo que m s le preocupa al Gobierno de Todos Que se pueden estar que|0.0|neutral|2020-01-09 22:50:58|1215405631898836993||GioFray|33|hipoteca|0
1275|RT Con el creciente conflicto entre EEUU e Ir n que es lo que m s le preocupa al Gobierno de Todos Que se pueden estar que|0.0|neutral|2020-01-09 22:50:35|1215405537078235137|Ecuador|ErnstDam|33|hipoteca|0
1276|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:50:01|1215405394304081927|Entre páginas|LluviaDeLibros|998|hipoteca|0
1277|Aconseguir bayas per pagar la hipoteca o donar ho al museu del poble QU FAIG|0.0|neutral|2020-01-09 22:49:46|1215405330026332160||MarcPallisso|0|hipoteca|0
1278|RT Telemadrid Tweeted Un vecino de Vallecas pide ayuda porque se encuentra atrapado por la hipoteca y rodeado|0.0|neutral|2020-01-09 22:49:34|1215405277996036102||anagcerezo|3|hipoteca|0
1279|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-09 22:48:31|1215405016502108163||MarRubiBautista|1739|hipoteca|0
1280|RT vuelve a pasarme la comisi n de mantenimiento 42 por una cuenta QUE OBLIGAN A ABRIR para pagar las letras d|0.0|neutral|2020-01-09 22:48:21|1215404974924075008||pilcrespher|49|hipoteca|0
1281|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:47:44|1215404819328000003||TheTsukiyomi|998|hipoteca|0
1282|En fin la hipoteca|0.0|neutral|2020-01-09 22:47:36|1215404786675277827|Misiones, Argentina|GabiJeRojas|0|hipoteca|0
1283|RT Dice la presidenta del Banco Santander Los bancos no hemos desahuciado a nadie desde 2012 Solo desde el 2013 hasta el|0.0|neutral|2020-01-09 22:47:08|1215404667859017729|"OOoh | (• ◡•)|╯╰(❍ᴥ❍ʋ)"|DMaRt____|998|hipoteca|0
1284|RT vuelve a pasarme la comisi n de mantenimiento 42 por una cuenta QUE OBLIGAN A ABRIR para pagar las letras d|0.0|neutral|2020-01-09 22:43:31|1215403757451862018||Marsais_|49|hipoteca|0
1285|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:59:54|1215422981444259840||DannyRa84073790|1465|cajero|0
1286|Seg n y que ten an cajero autom tico y todo|0.0|neutral|2020-01-09 23:59:33|1215422891099131905||6eterno9|0|cajero|0
1287|Son hartantes los culiados Vayan al banco a encajarlos si tanta plata de 5 tienen Se los reciben inclusive des|0.0|neutral|2020-01-09 23:59:19|1215422831854587905||ivanamagali25|0|cajero|0
1288|RT Construir 1 350 sucursales bancarias es muy f cil En cada Presidencia Municipal en un cuarto ponen doble pared de|0.0|neutral|2020-01-09 23:58:45|1215422691643199489|Sonora, México|12a17be1887b492|86|cajero|0
1289|RT GCDMX S Y ah siguen Bajaron al cajero|0.0|neutral|2020-01-09 23:58:19|1215422583031635968||bererjiklian|1|cajero|0
1290|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:57:16|1215422315678326789||martcarrion_|1740|cajero|0
1291|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:57:12|1215422301430337536|Miami Beach. Fl|almolina04|556|cajero|0
1292|RT Mucho con las distracciones cuando est s sacando dinero en el cajero Mira en el v deo como actuan algunos ladrones http|0.0|neutral|2020-01-09 23:57:11|1215422297642885120||mjtaviro|261|cajero|0
1293|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:56:23|1215422092893536256|Ixtapan de la Sal, México|BeatrizlimonH|1465|cajero|0
1294|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:55:28|1215421862190243840|Argentina|noealmeda|1740|cajero|0
1295|RT Hay dos tipos de personas que me desesperan los que se demoran m s de dos minutos en un cajero y los que creen que al pres|0.0|neutral|2020-01-09 23:55:08|1215421782062194688||_Clauu57|13|cajero|0
1296|Que se abra un mercado pago que lo abre en el d a con celular y ah ya tiene CV|0.0|neutral|2020-01-09 23:55:06|1215421773577101312|↑ ↑ ↓ ↓ ← → ← → B A|salemcito|0|cajero|0
1297|Pedire todo en monedas por caja no le uso mas un puto cajero|0.0|neutral|2020-01-09 23:53:45|1215421430483103744|La Plata, Argentina|Faby130968|0|cajero|0
1298|RT Mucho con las distracciones cuando est s sacando dinero en el cajero Mira en el v deo como actuan algunos ladrones http|0.0|neutral|2020-01-09 23:53:40|1215421409889017856|Huelva, Andalucía|patricia290586|261|cajero|0
1299|RT News Fascista profesional de artes marciales da una brutal paliza racista a 2 chavales uno de Senegal y otro de Marruecos cua|-0.875|negative|2020-01-09 23:53:19|1215421324144906240|9B Barcelona...Països Catalans|OdetteVGomis|317|cajero|1903
1300|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:53:04|1215421261880479750||_Nicolleeeg_|1740|cajero|0
1301|RT bue con qui n se piensan q anda la gente con pareja con un cajero autom tico|0.0|neutral|2020-01-09 23:52:41|1215421164446765057|Morrison, CO|Soso67482638|5|cajero|0
1302|No fui a buscar los 600 esos al cajero y ya veo que es posta encima tengo solo hasta ma ana a las 3 de la tarde|0.0|neutral|2020-01-09 23:52:23|1215421086080405506|Rosario, Argentina|elicejas5|0|cajero|0
1303|Boggiano 2002 La crisis la armo duhalde en el 2002 En el 2001 las pymes tenian laburo En mi|0.0|neutral|2020-01-09 23:52:18|1215421066190958593||detectordebolu1|0|cajero|0
1304|RT Construir 1 350 sucursales bancarias es muy f cil En cada Presidencia Municipal en un cuarto ponen doble pared de|0.0|neutral|2020-01-09 23:51:55|1215420969407275008|Chula Vista Ca.|VictorG07606867|86|cajero|0
1305|A un d a que me depositen y salir de vacaciones bloqueo la clave alfab tica del cajero autom tico bien luciano re contra pelotudoooooooo|0.0|neutral|2020-01-09 23:51:53|1215420964336492546|Córdoba, Argentina|lucianovilchez|0|cajero|0
1306|Ojo El mes pasado estren la de d bito link Hice una compra Muy bien A los 3 d as voy al pago f cil|0.0|neutral|2020-01-09 23:51:11|1215420787110354949|República de Mataderos|marfer268|0|cajero|0
1307|RT Este gobierno sin congreso obstruccionista ha te|0.0|neutral|2020-01-09 23:50:48|1215420690758864898|La Molina, Peru|RaulQuintarueda|5|cajero|0
1308|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:50:25|1215420594835140608||classo2012|556|cajero|0
1309|RT Se ora es un cajero autom tico no un colisionador de hadrones No le tenga miedo|0.0|neutral|2020-01-09 23:50:23|1215420586857566209|En tu corazón|luisalfredddo|93|cajero|0
1310|Incre ble de nuevo me la volvieron a hacer voy al cajero en M xico no me dan dinero pero si te quitan y|0.0|neutral|2020-01-09 23:49:38|1215420394901049346|Merida, Yucatan|Luis11Borges|1|cajero|0
1311|RT News Fascista profesional de artes marciales da una brutal paliza racista a 2 chavales uno de Senegal y otro de Marruecos cua|-0.875|negative|2020-01-09 23:49:07|1215420265573879811|Torrelavega. Cantabria|korocotta75|317|cajero|2841
1312|Primera extracci n por cajero con Brubank Soy un cliente satisfecho|0.0|neutral|2020-01-09 23:48:52|1215420203586199554||JeSuisFander|0|cajero|0
1313|infaltable la se ora en el cajero con su hijo insoportable que salta grita y su mam lo nico que hace es decirle|0.0|neutral|2020-01-09 23:48:44|1215420168995770368|Formosa, Argentina|violetacoria_|0|cajero|0
1314|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:48:44|1215420168144289792||Iran92220982|1465|cajero|0
1315|Este gobierno sin congreso obstruccionista ha|0.0|neutral|2020-01-09 23:48:31|1215420113362415618|Magdalena del Mar, Peru|FabioRa55613457|5|cajero|0
1316|RT bue con qui n se piensan q anda la gente con pareja con un cajero autom tico|0.0|neutral|2020-01-09 23:48:02|1215419992675667968||Lucila_sabre1|5|cajero|0
1317|wendi Hoy me dieron la noticia de que justo van a cambiar de subgerente y por eso no han tenido tiempo de|0.0|neutral|2020-01-09 23:47:29|1215419856629260288|"Lima, Peru || South America ||"|famb_minnie|0|cajero|0
1318|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:47:27|1215419846495801344|Quito|kaballerokito|556|cajero|0
1319|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:47:26|1215419841374556160|General Viamonte (Los Toldos)|JimenaSotelo99|1740|cajero|0
1320|acabo de comprar en jumbo Maip y en caja me rechazaron la tarjeta teniendo cupo El cajero me come|0.0|neutral|2020-01-09 23:46:41|1215419655445151746||ShannonCarnaval|0|cajero|0
1321|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:46:02|1215419490873135104||JoseJmlg|1465|cajero|0
1322|mx Por la hora es evidente que no puedo hacer movimientos en sucursal y al momento de que querer ocupar el|0.0|neutral|2020-01-09 23:45:30|1215419353799127040|Mexico|Jorge_Fdz69|0|cajero|0
1323|RT Mucho con las distracciones cuando est s sacando dinero en el cajero Mira en el v deo como actuan algunos ladrones http|0.0|neutral|2020-01-09 23:45:28|1215419349210730496|Oviedo|JackelineLujan|261|cajero|0
1324|Estimados a que hora se renueva el cupo diario para extracci n por cajero Generalmente es a las 17hs|0.0|neutral|2020-01-09 23:45:21|1215419318181203969||dan82can|0|cajero|0
1325|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:45:17|1215419302108594177|Edo de México|boxer976|1465|cajero|0
1326|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:45:16|1215419296253345792|Madrid, Comunidad de Madrid|alvaro1488|556|cajero|0
1327|RT Hay dos tipos de personas que me desesperan los que se demoran m s de dos minutos en un cajero y los que creen que al pres|0.0|neutral|2020-01-09 23:45:06|1215419253471502342||Alejaandrabarr|13|cajero|0
1328|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:45:01|1215419233653444608||ustorrejo|556|cajero|0
1329|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:44:57|1215419218277040128||elumo60|556|cajero|0
1330|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:44:16|1215419045463384064||PerryKenneth|556|cajero|0
1331|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:44:04|1215418995177938946|Reino de España.|AxierUrresti|556|cajero|0
1332|RT News Fascista profesional de artes marciales da una brutal paliza racista a 2 chavales uno de Senegal y otro de Marruecos cua|-0.875|negative|2020-01-09 23:44:02|1215418985082236928||parrouro|317|cajero|139
1333|RT Hay una se ora en el cajero donde estoy haciendo cola que tiene que ir ya por el nivel 20|0.0|neutral|2020-01-09 23:43:41|1215418899635802112|IRUÑA - NAFARROA|UnaitxoCAO|2148|cajero|0
1334|Como cuando por error del cajero te dicen que VOS tenes que ir a la agencia NUEVAMENTE hacer el mismo protocolo de|0.0|neutral|2020-01-09 23:43:16|1215418794295922689|United States|EmelyC1|0|cajero|0
1335|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:42:56|1215418708320976896|Carlos Casares, Argentina|LaureanoSuarez1|1740|cajero|0
1336|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:42:26|1215418585440571392||StivalaLucas|1740|cajero|0
1337|m s vale que mi pago en cajero autom tico pase el d a de hoy porque hoy era mi fecha|0.0|neutral|2020-01-09 23:42:17|1215418545233895430||angeluz86|0|cajero|0
1338|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:41:54|1215418449477996552|ATIZAPÁN DE ZARAGOZA, EDO. MÉX|ENRIQUEANDONAE|1465|cajero|0
1339|En las escuelas deber an ense ar a usar un cajero autom tico heeermano no puede ser que demoren tanto|0.0|neutral|2020-01-09 23:41:35|1215418370172035072|Charata Chaco Argentina|YagoSolis96|0|cajero|0
1340|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:41:14|1215418281395466240||MatiObon|1740|cajero|0
1341|cobre hoy retire la plata del cajero a las 15 30 y ya me quede con 6000 menos no puedo ser tan hija de puta|0.0|neutral|2020-01-09 23:40:30|1215418095826866176||2loreeluna|0|cajero|0
1342|Jaja y el sistema ca do o sin plata en efectivo toca caminar buscando cajero|0.0|neutral|2020-01-09 23:40:23|1215418069969002496|Cartagena, Colombia|omicardenasroch|0|cajero|0
1343|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:40:02|1215417980382674944||gigilibert|1465|cajero|0
1344|Mi situaci n fue diferente Yo hice un deposito a terceros y el cajero|0.0|neutral|2020-01-09 23:39:18|1215417797309882368|Hurgando en tu nevera...|d4v3k0|0|cajero|0
1345|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:38:19|1215417546448482306|Colombia|Antimamertuss|556|cajero|0
1346|RT En tu vida pisaste el campo te estas confundiendo una peli de esclavos de USA con los peones Hasta a usar u|0.0|neutral|2020-01-09 23:38:16|1215417533848793088|Rosario,Sta Fe, Argentina|laboluda2020|27|cajero|0
1347|Por cajero autom tico en un sobre|0.0|neutral|2020-01-09 23:38:13|1215417520947068931|Buenos Aires|elbichoedu|0|cajero|0
1348|RT News Fascista profesional de artes marciales da una brutal paliza racista a 2 chavales uno de Senegal y otro de Marruecos cua|-0.875|negative|2020-01-09 23:36:15|1215417029316022273|zaragoza|AntonioMoll|317|cajero|280
1349|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:35:43|1215416893412118533||Guzmansuli1|556|cajero|0
1350|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:35:31|1215416841956405248||PicaraVivorita|556|cajero|0
1351|RT ME ACABAN DE ESTAFAR EN EL RESERVAS Despu s de consultar el balance Solicito 50 mil y me dice que no tengo fondos vayas a s|0.0|neutral|2020-01-09 23:34:48|1215416663207706624|Santo Domingo|smedranoh|6|cajero|0
1352|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:34:46|1215416654001254401|Springfield, MA|JuanmaPereyra95|1740|cajero|0
1353|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:34:45|1215416650822045697|Palma, España|Ramon655275|556|cajero|0
1354|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:34:42|1215416638322798592|Distrito Federal, México|JPLP74036677|1465|cajero|0
1355|9999 Esta muy bonito fui hace poco con mi familia 100 recomendado lo nico malo es que no aceptan pag|0.0|neutral|2020-01-09 23:34:24|1215416560954855424||CarlosLoboR|0|cajero|0
1356|A m me acaban de decir loca as que creo que fue lo m s leve jajaja y bueno si estoy loca imag n|0.0|neutral|2020-01-09 23:33:14|1215416269140385793|Perdida en tu mirada!!|AleSC04|0|cajero|0
1357|RT Se armaron los plomazos Polic as de la comunidad de Calipam frustraron el robo de un cajero autom tico tras enfren|0.0|neutral|2020-01-09 23:32:59|1215416204166197248||socorrosantinn|5|cajero|0
1358|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:32:49|1215416165977202690||adrian00131|1465|cajero|0
1359|Es m s grande un cajero autom tico de BBVA que ese estanquillo|0.0|neutral|2020-01-09 23:32:28|1215416077435326464|Irapuato, Guanajuato|trinca2011|0|cajero|0
1360|RT Holaaaa Esta tarde encontr esta tarjeta de d bito a nombre de Sandra Ramirez en el cajero de continental cerca del hip|0.0|neutral|2020-01-09 23:32:03|1215415969239183361|Asuncion, Paraguay|fabriziocaner|55|cajero|0
1361|RT Se armaron los plomazos Polic as de la comunidad de Calipam frustraron el robo de un cajero autom tico tras enfren|0.0|neutral|2020-01-09 23:31:33|1215415843871428609|Huamantla, Tlaxcala|Sergio07234649|5|cajero|0
1362|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:31:15|1215415769716031488|Mexico City|judith_79|1465|cajero|0
1363|FRUSTRAN ROBO DE CAJERO AUTOM TICO EN CALIPAN|0.0|neutral|2020-01-09 23:30:53|1215415678234243074|Tehuacán, Puebla|domingo7th|0|cajero|0
1364|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:30:44|1215415638761582592||BenavidezAndre7|1740|cajero|0
1365|RT Hay dos tipos de personas que me desesperan los que se demoran m s de dos minutos en un cajero y los que creen que al pres|0.0|neutral|2020-01-09 23:30:39|1215415619232960519|nowhere|fabio12012|13|cajero|0
1366|dico50 Nonpos preguntome yo si ya todo lo quieren hacer con TARJETAS Y CELULARES para disminuir el efecti|0.0|neutral|2020-01-09 23:30:34|1215415595925213184|Monterrey N.Y.|Dannyboy1961|0|cajero|0
1367|RT dico50 Un cajero autom tico de ltima generaci n ATM cuesta aproximadamente 10 000 d lares Hoy me comentaron sin ser ofic|0.0|neutral|2020-01-09 23:30:15|1215415517529460737|Mexico, PA|julesbilbao|1465|cajero|0
1368|RT News Fascista profesional de artes marciales da una brutal paliza racista a 2 chavales uno de Senegal y otro de Marruecos cua|-0.875|negative|2020-01-09 23:30:14|1215415515398770691||ChuchiSuperstar|317|cajero|4
1369|Se armaron los plomazos Polic as de la comunidad de Calipam frustraron el robo de un cajero autom tico tras enf|0.0|neutral|2020-01-09 23:30:12|1215415504610963456|Puebla, México|NoticiasTribuna|5|cajero|0
1370|RT Construir 1 350 sucursales bancarias es muy f cil En cada Presidencia Municipal en un cuarto ponen doble pared de|0.0|neutral|2020-01-09 23:30:04|1215415471819849731||elsufrido5|86|cajero|0
1371|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:29:57|1215415442229137409|Madrid, España|Divisionazul88|556|cajero|0
1372|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:29:32|1215415337505697794|Misiones, Argentina|FranciscoCuenc6|1740|cajero|0
1373|hoy fui con manuel a comprar vasos con manuel y el cajero nos pregunto si somos hermanos ajjjajja|0.0|neutral|2020-01-09 23:29:26|1215415313266827264|Monterrey, Nuevo León|Kimgaalindo|0|cajero|0
1374|RT Mucho con las distracciones cuando est s sacando dinero en el cajero Mira en el v deo como actuan algunos ladrones http|0.0|neutral|2020-01-09 23:29:04|1215415221776539648|Madrid, Comunidad de Madrid|teresa_romero|261|cajero|0
1375|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:28:37|1215415106449891329|Carlos casares |MatiLedesma7|1740|cajero|0
1376|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:28:16|1215415020122726405|Pampeana en Córdoba|ValenGrey_|1740|cajero|0
1377|RT SantosTrinidad Italia Simp tico marroqu se dirige al cajero autom tico para retirar dinero de la tarjeta donde cobra mensualmente l|0.0|neutral|2020-01-09 23:28:08|1215414984395706370||tacanitaticaran|556|cajero|0
1378|RT Tardas mas de 3 minutos en el cajero para extraer plata C RCEL|0.0|neutral|2020-01-09 23:27:33|1215414839071277056|Argentina,General Pico |FrancoIcaroo|1740|cajero|0
